,Code,article,Name
3168,de,8999.0,Germany
3169,de,8999.0,Germany
3170,de,9142.0,Germany
3171,de,9168.0,Germany
3172,de,9222.0,Germany
3173,de,9331.0,Germany
3174,de,9331.0,Germany
3175,de,9331.0,Germany
3176,de,9439.0,Germany
3177,de,9440.0,Germany
3178,de,9532.0,Germany
3179,de,9600.0,Germany
3180,de,9643.0,Germany
3181,de,9674.0,Germany
3182,de,9728.0,Germany
3183,de,9728.0,Germany
3184,de,9747.0,Germany
3185,de,9749.0,Germany
3186,de,9751.0,Germany
3187,de,9763.0,Germany
3188,de,9770.0,Germany
3189,de,9814.0,Germany
3190,de,9819.0,Germany
3191,de,9826.0,Germany
3192,de,9831.0,Germany
3193,de,9879.0,Germany
3194,de,9890.0,Germany
3195,de,9890.0,Germany
3196,de,9948.0,Germany
3197,de,10034.0,Germany
3198,de,10041.0,Germany
3199,de,10041.0,Germany
3200,de,10049.0,Germany
3201,de,10071.0,Germany
3202,de,10071.0,Germany
3203,de,10083.0,Germany
3204,de,10307.0,Germany
3205,de,10307.0,Germany
3206,de,10348.0,Germany
3207,de,10348.0,Germany
3208,de,10349.0,Germany
3209,de,10351.0,Germany
3210,de,10373.0,Germany
3211,de,10373.0,Germany
3212,de,10416.0,Germany
3213,de,10531.0,Germany
3214,de,10531.0,Germany
3215,de,10541.0,Germany
3216,de,10541.0,Germany
3217,de,10551.0,Germany
3218,de,10592.0,Germany
3219,de,10592.0,Germany
3220,de,10592.0,Germany
3221,de,10621.0,Germany
3222,de,10628.0,Germany
3223,de,10630.0,Germany
3224,de,10638.0,Germany
3225,de,10646.0,Germany
3226,de,10667.0,Germany
3227,de,10667.0,Germany
3228,de,10671.0,Germany
3229,de,10711.0,Germany
3230,de,10734.0,Germany
3231,de,10954.0,Germany
3232,de,11025.0,Germany
3233,de,11098.0,Germany
3234,de,11122.0,Germany
3235,de,11124.0,Germany
3236,de,11131.0,Germany
3237,de,11212.0,Germany
3238,de,11212.0,Germany
3239,de,11234.0,Germany
3240,de,11234.0,Germany
3241,de,11310.0,Germany
3242,de,11310.0,Germany
3243,de,11310.0,Germany
3244,de,11361.0,Germany
3245,de,11373.0,Germany
3246,de,11373.0,Germany
3247,de,11397.0,Germany
3248,de,11405.0,Germany
3249,de,11405.0,Germany
3250,de,11523.0,Germany
3251,de,11523.0,Germany
3252,de,11570.0,Germany
3253,de,11570.0,Germany
3254,de,11570.0,Germany
3255,de,11570.0,Germany
3256,de,11638.0,Germany
3257,de,11641.0,Germany
3258,de,11641.0,Germany
3259,de,11692.0,Germany
3260,de,11692.0,Germany
3261,de,11692.0,Germany
3262,de,11692.0,Germany
3263,de,11730.0,Germany
3264,de,11734.0,Germany
3265,de,11736.0,Germany
3266,de,11756.0,Germany
3267,de,11756.0,Germany
3268,de,11756.0,Germany
3269,de,11779.0,Germany
3270,de,11783.0,Germany
3271,de,11810.0,Germany
3272,de,11833.0,Germany
3273,de,11833.0,Germany
3274,de,11913.0,Germany
3275,de,11947.0,Germany
3276,de,12020.0,Germany
3277,de,12093.0,Germany
3278,de,12120.0,Germany
3279,de,12122.0,Germany
3280,de,12122.0,Germany
3281,de,12147.0,Germany
3282,de,12243.0,Germany
3283,de,12243.0,Germany
3284,de,12260.0,Germany
3285,de,12274.0,Germany
3286,de,12333.0,Germany
3287,de,12408.0,Germany
3288,de,12625.0,Germany
3289,de,12625.0,Germany
3290,de,12791.0,Germany
3291,de,12792.0,Germany
3292,de,12819.0,Germany
3293,de,12848.0,Germany
3294,de,12848.0,Germany
3295,de,12855.0,Germany
3296,de,12855.0,Germany
3297,de,12935.0,Germany
3298,de,13071.0,Germany
3299,de,13102.0,Germany
3300,de,13105.0,Germany
3301,de,13140.0,Germany
3302,de,13140.0,Germany
3303,de,13140.0,Germany
3304,de,13140.0,Germany
3305,de,13151.0,Germany
3306,de,13151.0,Germany
3307,de,13161.0,Germany
3308,de,13161.0,Germany
3309,de,13167.0,Germany
3310,de,13196.0,Germany
3311,de,13261.0,Germany
3312,de,13261.0,Germany
3313,de,13291.0,Germany
3314,de,13291.0,Germany
3315,de,13291.0,Germany
3316,de,13291.0,Germany
3317,de,13299.0,Germany
3318,de,13311.0,Germany
3319,de,13311.0,Germany
3320,de,13356.0,Germany
3321,de,13356.0,Germany
3322,de,13369.0,Germany
3323,de,13384.0,Germany
3324,de,13385.0,Germany
3325,de,13388.0,Germany
3326,de,13388.0,Germany
3327,de,13388.0,Germany
3328,de,13412.0,Germany
3329,de,13462.0,Germany
3330,de,13462.0,Germany
3331,de,13462.0,Germany
3332,de,13462.0,Germany
3333,de,13558.0,Germany
3334,de,13565.0,Germany
3335,de,13724.0,Germany
3336,de,13777.0,Germany
3337,de,13777.0,Germany
3338,de,13779.0,Germany
3339,de,13779.0,Germany
3340,de,13793.0,Germany
3341,de,13801.0,Germany
3342,de,13945.0,Germany
3343,de,13986.0,Germany
3344,de,13986.0,Germany
3345,de,13986.0,Germany
3346,de,13986.0,Germany
3347,de,14005.0,Germany
3348,de,14058.0,Germany
3349,de,14230.0,Germany
3350,de,14286.0,Germany
3351,de,14385.0,Germany
3352,de,14409.0,Germany
3353,de,14410.0,Germany
3354,de,14462.0,Germany
3355,de,14463.0,Germany
3356,de,14488.0,Germany
3357,de,14504.0,Germany
3358,de,14510.0,Germany
3359,de,14510.0,Germany
3360,de,14512.0,Germany
3361,de,14527.0,Germany
3362,de,14567.0,Germany
3363,de,14586.0,Germany
3364,de,14675.0,Germany
3365,de,14699.0,Germany
3366,de,14740.0,Germany
3367,de,14746.0,Germany
3368,de,14754.0,Germany
3369,de,14754.0,Germany
3370,ca,14.0,Canada
3371,ca,35.0,Canada
3372,ca,86.0,Canada
3373,ca,132.0,Canada
3374,ca,132.0,Canada
3375,ca,133.0,Canada
3376,ca,133.0,Canada
3377,ca,469.0,Canada
3378,ca,520.0,Canada
3379,ca,525.0,Canada
3380,ca,572.0,Canada
3381,ca,697.0,Canada
3382,ca,697.0,Canada
3383,ca,815.0,Canada
3384,ca,1017.0,Canada
3385,ca,1238.0,Canada
3386,ca,1403.0,Canada
3387,ca,1403.0,Canada
3388,ca,1403.0,Canada
3389,ca,1403.0,Canada
3390,ca,1461.0,Canada
3391,ca,1512.0,Canada
3392,ca,1512.0,Canada
3393,ca,1607.0,Canada
3394,ca,1880.0,Canada
3395,ca,1940.0,Canada
3396,ca,1982.0,Canada
3397,ca,1982.0,Canada
3398,ca,2056.0,Canada
3399,ca,2056.0,Canada
3400,ca,2057.0,Canada
3401,ca,2057.0,Canada
3402,ca,2057.0,Canada
3403,ca,2057.0,Canada
3404,ca,2057.0,Canada
3405,ca,2057.0,Canada
3406,ca,2062.0,Canada
3407,ca,2062.0,Canada
3408,ca,2062.0,Canada
3409,ca,2303.0,Canada
3410,ca,2303.0,Canada
3411,ca,2508.0,Canada
3412,ca,2508.0,Canada
3413,ca,2527.0,Canada
3414,ca,2592.0,Canada
3415,ca,2844.0,Canada
3416,ca,2885.0,Canada
3417,ca,2885.0,Canada
3418,ca,3111.0,Canada
3419,ca,3323.0,Canada
3420,ca,3323.0,Canada
3421,ca,3323.0,Canada
3422,ca,3323.0,Canada
3423,ca,3472.0,Canada
3424,ca,3488.0,Canada
3425,ca,3675.0,Canada
3426,ca,3751.0,Canada
3427,ca,3940.0,Canada
3428,ca,3940.0,Canada
3429,ca,3940.0,Canada
3430,ca,3940.0,Canada
3431,ca,4053.0,Canada
3432,ca,4062.0,Canada
3433,ca,4100.0,Canada
3434,ca,4183.0,Canada
3435,ca,4244.0,Canada
3436,ca,4279.0,Canada
3437,ca,4341.0,Canada
3438,ca,4389.0,Canada
3439,ca,4389.0,Canada
3440,ca,4593.0,Canada
3441,ca,4815.0,Canada
3442,ca,4815.0,Canada
3443,ca,4815.0,Canada
3444,ca,4879.0,Canada
3445,ca,4879.0,Canada
3446,ca,4879.0,Canada
3447,ca,4879.0,Canada
3448,ca,4881.0,Canada
3449,ca,4881.0,Canada
3450,ca,4881.0,Canada
3451,ca,4881.0,Canada
3452,ca,4881.0,Canada
3453,ca,4881.0,Canada
3454,ca,4998.0,Canada
3455,ca,5110.0,Canada
3456,ca,5142.0,Canada
3457,ca,5142.0,Canada
3458,ca,5292.0,Canada
3459,ca,5292.0,Canada
3460,ca,5311.0,Canada
3461,ca,5311.0,Canada
3462,ca,5326.0,Canada
3463,ca,5347.0,Canada
3464,ca,5384.0,Canada
3465,ca,5384.0,Canada
3466,ca,5412.0,Canada
3467,ca,5412.0,Canada
3468,ca,5645.0,Canada
3469,ca,5727.0,Canada
3470,ca,5805.0,Canada
3471,ca,5831.0,Canada
3472,ca,5831.0,Canada
3473,ca,5880.0,Canada
3474,ca,5880.0,Canada
3475,ca,6060.0,Canada
3476,ca,6116.0,Canada
3477,ca,6116.0,Canada
3478,ca,6123.0,Canada
3479,ca,6218.0,Canada
3480,ca,6266.0,Canada
3481,ca,6298.0,Canada
3482,ca,6298.0,Canada
3483,ca,6325.0,Canada
3484,ca,6358.0,Canada
3485,ca,6410.0,Canada
3486,ca,6458.0,Canada
3487,ca,6598.0,Canada
3488,ca,6598.0,Canada
3489,ca,6627.0,Canada
3490,ca,6627.0,Canada
3491,ca,6757.0,Canada
3492,ca,6768.0,Canada
3493,ca,6808.0,Canada
3494,ca,7018.0,Canada
3495,ca,7018.0,Canada
3496,ca,7311.0,Canada
3497,ca,7426.0,Canada
3498,ca,7426.0,Canada
3499,ca,7426.0,Canada
3500,ca,7451.0,Canada
3501,ca,7487.0,Canada
3502,ca,7490.0,Canada
3503,ca,7518.0,Canada
3504,ca,7568.0,Canada
3505,ca,7609.0,Canada
3506,ca,7614.0,Canada
3507,ca,7614.0,Canada
3508,ca,7644.0,Canada
3509,ca,7644.0,Canada
3510,ca,7745.0,Canada
3511,ca,7746.0,Canada
3512,ca,7747.0,Canada
3513,ca,8038.0,Canada
3514,ca,8181.0,Canada
3515,ca,8181.0,Canada
3516,ca,8181.0,Canada
3517,ca,8181.0,Canada
3518,ca,8185.0,Canada
3519,ca,8295.0,Canada
3520,ca,8491.0,Canada
3521,ca,8521.0,Canada
3522,ca,8521.0,Canada
3523,ca,8527.0,Canada
3524,ca,8553.0,Canada
3525,ca,8553.0,Canada
3526,ca,8643.0,Canada
3527,ca,8652.0,Canada
3528,ca,8706.0,Canada
3529,ca,8706.0,Canada
3530,ca,8721.0,Canada
3531,ca,8721.0,Canada
3532,ca,8723.0,Canada
3533,ca,9124.0,Canada
3534,ca,9129.0,Canada
3535,ca,9145.0,Canada
3536,ca,9241.0,Canada
3537,ca,9311.0,Canada
3538,ca,9311.0,Canada
3539,ca,9342.0,Canada
3540,ca,9518.0,Canada
3541,ca,9594.0,Canada
3542,ca,9638.0,Canada
3543,ca,9709.0,Canada
3544,ca,9894.0,Canada
3545,ca,9941.0,Canada
3546,ca,9945.0,Canada
3547,ca,10197.0,Canada
3548,ca,10311.0,Canada
3549,ca,10323.0,Canada
3550,ca,10467.0,Canada
3551,ca,10504.0,Canada
3552,ca,10504.0,Canada
3553,ca,10587.0,Canada
3554,ca,10587.0,Canada
3555,ca,10645.0,Canada
3556,ca,10651.0,Canada
3557,ca,10681.0,Canada
3558,ca,10762.0,Canada
3559,ca,10795.0,Canada
3560,ca,10825.0,Canada
3561,ca,10908.0,Canada
3562,ca,11130.0,Canada
3563,ca,11328.0,Canada
3564,ca,11703.0,Canada
3565,ca,11816.0,Canada
3566,ca,11816.0,Canada
3567,ca,11816.0,Canada
3568,ca,11991.0,Canada
3569,ca,11991.0,Canada
3570,ca,11991.0,Canada
3571,ca,11996.0,Canada
3572,ca,11996.0,Canada
3573,ca,11996.0,Canada
3574,ca,12029.0,Canada
3575,ca,12045.0,Canada
3576,ca,12126.0,Canada
3577,ca,12488.0,Canada
3578,ca,12713.0,Canada
3579,ca,12718.0,Canada
3580,ca,12737.0,Canada
3581,ca,12831.0,Canada
3582,ca,13033.0,Canada
3583,ca,13196.0,Canada
3584,ca,13304.0,Canada
3585,ca,13342.0,Canada
3586,ca,13370.0,Canada
3587,ca,13884.0,Canada
3588,ca,13966.0,Canada
3589,ca,13966.0,Canada
3590,ca,14075.0,Canada
3591,ca,14229.0,Canada
3592,ca,14252.0,Canada
3593,ca,14254.0,Canada
3594,ca,14319.0,Canada
3595,ca,14319.0,Canada
3596,ca,14319.0,Canada
3597,ca,14343.0,Canada
3598,ca,14585.0,Canada
3599,ca,14683.0,Canada
3600,tr,17.0,Turkey
3601,tr,617.0,Turkey
3602,tr,1186.0,Turkey
3603,tr,1842.0,Turkey
3604,tr,1842.0,Turkey
3605,tr,1842.0,Turkey
3606,tr,2296.0,Turkey
3607,tr,2296.0,Turkey
3608,tr,2680.0,Turkey
3609,tr,4479.0,Turkey
3610,tr,4572.0,Turkey
3611,tr,5492.0,Turkey
3612,tr,5598.0,Turkey
3613,tr,6069.0,Turkey
3614,tr,6198.0,Turkey
3615,tr,6548.0,Turkey
3616,tr,6548.0,Turkey
3617,tr,6844.0,Turkey
3618,tr,6955.0,Turkey
3619,tr,6955.0,Turkey
3620,tr,6955.0,Turkey
3621,tr,7421.0,Turkey
3622,tr,7508.0,Turkey
3623,tr,7517.0,Turkey
3624,tr,7675.0,Turkey
3625,tr,7675.0,Turkey
3626,tr,7675.0,Turkey
3627,tr,8083.0,Turkey
3628,tr,8083.0,Turkey
3629,tr,8458.0,Turkey
3630,tr,8796.0,Turkey
3631,tr,9424.0,Turkey
3632,tr,9743.0,Turkey
3633,tr,9743.0,Turkey
3634,tr,9899.0,Turkey
3635,tr,9944.0,Turkey
3636,tr,9944.0,Turkey
3637,tr,10346.0,Turkey
3638,tr,10346.0,Turkey
3639,tr,11557.0,Turkey
3640,tr,11690.0,Turkey
3641,tr,11690.0,Turkey
3642,tr,11690.0,Turkey
3643,tr,12136.0,Turkey
3644,tr,12195.0,Turkey
3645,tr,12345.0,Turkey
3646,tr,12348.0,Turkey
3647,tr,12785.0,Turkey
3648,tr,13707.0,Turkey
3649,tr,13707.0,Turkey
3650,tr,14395.0,Turkey
3651,pl,19.0,Poland
3652,pl,19.0,Poland
3653,pl,19.0,Poland
3654,pl,225.0,Poland
3655,pl,225.0,Poland
3656,pl,225.0,Poland
3657,pl,247.0,Poland
3658,pl,271.0,Poland
3659,pl,348.0,Poland
3660,pl,383.0,Poland
3661,pl,383.0,Poland
3662,pl,410.0,Poland
3663,pl,744.0,Poland
3664,pl,790.0,Poland
3665,pl,793.0,Poland
3666,pl,794.0,Poland
3667,pl,969.0,Poland
3668,pl,969.0,Poland
3669,pl,1224.0,Poland
3670,pl,1312.0,Poland
3671,pl,1688.0,Poland
3672,pl,1704.0,Poland
3673,pl,1708.0,Poland
3674,pl,1708.0,Poland
3675,pl,1829.0,Poland
3676,pl,2171.0,Poland
3677,pl,2284.0,Poland
3678,pl,2309.0,Poland
3679,pl,2391.0,Poland
3680,pl,2630.0,Poland
3681,pl,2630.0,Poland
3682,pl,2981.0,Poland
3683,pl,3113.0,Poland
3684,pl,3113.0,Poland
3685,pl,3235.0,Poland
3686,pl,3235.0,Poland
3687,pl,3264.0,Poland
3688,pl,3377.0,Poland
3689,pl,3379.0,Poland
3690,pl,3431.0,Poland
3691,pl,3431.0,Poland
3692,pl,3697.0,Poland
3693,pl,4066.0,Poland
3694,pl,4066.0,Poland
3695,pl,4521.0,Poland
3696,pl,4698.0,Poland
3697,pl,4820.0,Poland
3698,pl,4833.0,Poland
3699,pl,4833.0,Poland
3700,pl,4965.0,Poland
3701,pl,4981.0,Poland
3702,pl,4981.0,Poland
3703,pl,4988.0,Poland
3704,pl,5001.0,Poland
3705,pl,5008.0,Poland
3706,pl,5214.0,Poland
3707,pl,5214.0,Poland
3708,pl,5277.0,Poland
3709,pl,5643.0,Poland
3710,pl,5839.0,Poland
3711,pl,5973.0,Poland
3712,pl,6196.0,Poland
3713,pl,6211.0,Poland
3714,pl,6211.0,Poland
3715,pl,6211.0,Poland
3716,pl,6211.0,Poland
3717,pl,6280.0,Poland
3718,pl,6916.0,Poland
3719,pl,7396.0,Poland
3720,pl,7646.0,Poland
3721,pl,8076.0,Poland
3722,pl,8101.0,Poland
3723,pl,9247.0,Poland
3724,pl,9288.0,Poland
3725,pl,9288.0,Poland
3726,pl,9322.0,Poland
3727,pl,9322.0,Poland
3728,pl,9322.0,Poland
3729,pl,9376.0,Poland
3730,pl,9376.0,Poland
3731,pl,9644.0,Poland
3732,pl,9758.0,Poland
3733,pl,9975.0,Poland
3734,pl,10040.0,Poland
3735,pl,10040.0,Poland
3736,pl,10263.0,Poland
3737,pl,10395.0,Poland
3738,pl,10528.0,Poland
3739,pl,10538.0,Poland
3740,pl,10538.0,Poland
3741,pl,10995.0,Poland
3742,pl,11043.0,Poland
3743,pl,11043.0,Poland
3744,pl,11055.0,Poland
3745,pl,11135.0,Poland
3746,pl,11135.0,Poland
3747,pl,11146.0,Poland
3748,pl,11146.0,Poland
3749,pl,11226.0,Poland
3750,pl,11226.0,Poland
3751,pl,11625.0,Poland
3752,pl,12329.0,Poland
3753,pl,12490.0,Poland
3754,pl,12873.0,Poland
3755,pl,12873.0,Poland
3756,pl,12925.0,Poland
3757,pl,13090.0,Poland
3758,pl,13126.0,Poland
3759,pl,13186.0,Poland
3760,pl,13385.0,Poland
3761,pl,13385.0,Poland
3762,pl,13723.0,Poland
3763,pl,13771.0,Poland
3764,pl,13940.0,Poland
3765,pl,14049.0,Poland
3766,pl,14463.0,Poland
3767,pl,14752.0,Poland
3768,cl,20.0,Chile
3769,cl,25.0,Chile
3770,cl,25.0,Chile
3771,cl,917.0,Chile
3772,cl,1606.0,Chile
3773,cl,1676.0,Chile
3774,cl,1744.0,Chile
3775,cl,1744.0,Chile
3776,cl,3457.0,Chile
3777,cl,3471.0,Chile
3778,cl,3471.0,Chile
3779,cl,4627.0,Chile
3780,cl,4911.0,Chile
3781,cl,5179.0,Chile
3782,cl,5690.0,Chile
3783,cl,5690.0,Chile
3784,cl,7142.0,Chile
3785,cl,7616.0,Chile
3786,cl,7616.0,Chile
3787,cl,8176.0,Chile
3788,cl,8550.0,Chile
3789,cl,8576.0,Chile
3790,cl,8803.0,Chile
3791,cl,10183.0,Chile
3792,cl,10512.0,Chile
3793,cl,10512.0,Chile
3794,cl,10994.0,Chile
3795,cl,12217.0,Chile
3796,cl,12256.0,Chile
3797,cl,12256.0,Chile
3798,cl,12256.0,Chile
3799,cl,12607.0,Chile
3800,cl,12607.0,Chile
3801,cl,12607.0,Chile
3802,cl,13309.0,Chile
3803,cl,13340.0,Chile
3804,cl,13433.0,Chile
3805,cl,13433.0,Chile
3806,cl,13746.0,Chile
3807,cl,13746.0,Chile
3808,cl,14085.0,Chile
3809,fi,21.0,Finland
3810,fi,21.0,Finland
3811,fi,1215.0,Finland
3812,fi,1783.0,Finland
3813,fi,1893.0,Finland
3814,fi,2179.0,Finland
3815,fi,2179.0,Finland
3816,fi,2179.0,Finland
3817,fi,2478.0,Finland
3818,fi,3322.0,Finland
3819,fi,3853.0,Finland
3820,fi,3853.0,Finland
3821,fi,3853.0,Finland
3822,fi,4184.0,Finland
3823,fi,4184.0,Finland
3824,fi,4238.0,Finland
3825,fi,4243.0,Finland
3826,fi,4450.0,Finland
3827,fi,5051.0,Finland
3828,fi,5051.0,Finland
3829,fi,5649.0,Finland
3830,fi,5676.0,Finland
3831,fi,5676.0,Finland
3832,fi,6554.0,Finland
3833,fi,7334.0,Finland
3834,fi,7334.0,Finland
3835,fi,10257.0,Finland
3836,fi,10511.0,Finland
3837,fi,10511.0,Finland
3838,fi,10778.0,Finland
3839,fi,10778.0,Finland
3840,fi,11132.0,Finland
3841,fi,11219.0,Finland
3842,fi,11472.0,Finland
3843,fi,11936.0,Finland
3844,fi,11936.0,Finland
3845,fi,11936.0,Finland
3846,fi,11936.0,Finland
3847,fi,11936.0,Finland
3848,fi,12395.0,Finland
3849,fi,12924.0,Finland
3850,fi,13032.0,Finland
3851,fi,13044.0,Finland
3852,fi,13076.0,Finland
3853,fi,13076.0,Finland
3854,fi,13077.0,Finland
3855,fi,13077.0,Finland
3856,fi,13200.0,Finland
3857,fi,13272.0,Finland
3858,fi,13288.0,Finland
3859,fi,13288.0,Finland
3860,fi,13657.0,Finland
3861,fi,13693.0,Finland
3862,fi,13718.0,Finland
3863,fi,13738.0,Finland
3864,fi,14313.0,Finland
3865,fi,14313.0,Finland
3866,fi,14313.0,Finland
3867,fi,14313.0,Finland
3868,sg,21.0,Singapore
3869,sg,21.0,Singapore
3870,sg,109.0,Singapore
3871,sg,109.0,Singapore
3872,sg,109.0,Singapore
3873,sg,294.0,Singapore
3874,sg,294.0,Singapore
3875,sg,701.0,Singapore
3876,sg,873.0,Singapore
3877,sg,873.0,Singapore
3878,sg,1261.0,Singapore
3879,sg,1652.0,Singapore
3880,sg,2665.0,Singapore
3881,sg,3235.0,Singapore
3882,sg,3249.0,Singapore
3883,sg,3926.0,Singapore
3884,sg,4369.0,Singapore
3885,sg,4377.0,Singapore
3886,sg,4377.0,Singapore
3887,sg,4471.0,Singapore
3888,sg,5966.0,Singapore
3889,sg,5966.0,Singapore
3890,sg,6139.0,Singapore
3891,sg,6213.0,Singapore
3892,sg,7072.0,Singapore
3893,sg,7237.0,Singapore
3894,sg,7711.0,Singapore
3895,sg,7711.0,Singapore
3896,sg,7711.0,Singapore
3897,sg,8426.0,Singapore
3898,sg,9713.0,Singapore
3899,sg,9764.0,Singapore
3900,sg,11044.0,Singapore
3901,sg,11045.0,Singapore
3902,sg,11087.0,Singapore
3903,sg,11529.0,Singapore
3904,sg,12851.0,Singapore
3905,sg,12851.0,Singapore
3906,sg,12851.0,Singapore
3907,sg,12987.0,Singapore
3908,sg,13009.0,Singapore
3909,sg,13252.0,Singapore
3910,sg,14022.0,Singapore
3911,sg,14418.0,Singapore
3912,se,24.0,Sweden
3913,se,100.0,Sweden
3914,se,645.0,Sweden
3915,se,781.0,Sweden
3916,se,1008.0,Sweden
3917,se,1244.0,Sweden
3918,se,1315.0,Sweden
3919,se,1571.0,Sweden
3920,se,1750.0,Sweden
3921,se,1750.0,Sweden
3922,se,1750.0,Sweden
3923,se,1750.0,Sweden
3924,se,1752.0,Sweden
3925,se,1860.0,Sweden
3926,se,1923.0,Sweden
3927,se,1925.0,Sweden
3928,se,3236.0,Sweden
3929,se,3238.0,Sweden
3930,se,3257.0,Sweden
3931,se,3319.0,Sweden
3932,se,3395.0,Sweden
3933,se,3395.0,Sweden
3934,se,3403.0,Sweden
3935,se,3641.0,Sweden
3936,se,3855.0,Sweden
3937,se,3996.0,Sweden
3938,se,4399.0,Sweden
3939,se,4478.0,Sweden
3940,se,4478.0,Sweden
3941,se,4478.0,Sweden
3942,se,4478.0,Sweden
3943,se,4854.0,Sweden
3944,se,4872.0,Sweden
3945,se,4872.0,Sweden
3946,se,4941.0,Sweden
3947,se,5721.0,Sweden
3948,se,5806.0,Sweden
3949,se,5831.0,Sweden
3950,se,5831.0,Sweden
3951,se,6043.0,Sweden
3952,se,6253.0,Sweden
3953,se,6253.0,Sweden
3954,se,6277.0,Sweden
3955,se,6433.0,Sweden
3956,se,6554.0,Sweden
3957,se,6779.0,Sweden
3958,se,7197.0,Sweden
3959,se,7197.0,Sweden
3960,se,7249.0,Sweden
3961,se,7886.0,Sweden
3962,se,7954.0,Sweden
3963,se,7958.0,Sweden
3964,se,7969.0,Sweden
3965,se,7969.0,Sweden
3966,se,7980.0,Sweden
3967,se,8481.0,Sweden
3968,se,8839.0,Sweden
3969,se,9126.0,Sweden
3970,se,9126.0,Sweden
3971,se,9266.0,Sweden
3972,se,9532.0,Sweden
3973,se,9769.0,Sweden
3974,se,10019.0,Sweden
3975,se,10019.0,Sweden
3976,se,10457.0,Sweden
3977,se,10677.0,Sweden
3978,se,10677.0,Sweden
3979,se,10678.0,Sweden
3980,se,10678.0,Sweden
3981,se,10688.0,Sweden
3982,se,11088.0,Sweden
3983,se,11095.0,Sweden
3984,se,11132.0,Sweden
3985,se,11267.0,Sweden
3986,se,11686.0,Sweden
3987,se,11756.0,Sweden
3988,se,11817.0,Sweden
3989,se,11855.0,Sweden
3990,se,11861.0,Sweden
3991,se,11861.0,Sweden
3992,se,11861.0,Sweden
3993,se,11861.0,Sweden
3994,se,12098.0,Sweden
3995,se,12226.0,Sweden
3996,se,12226.0,Sweden
3997,se,12272.0,Sweden
3998,se,12379.0,Sweden
3999,se,12458.0,Sweden
4000,se,13090.0,Sweden
4001,se,13090.0,Sweden
4002,se,13151.0,Sweden
4003,se,13290.0,Sweden
4004,se,13301.0,Sweden
4005,se,13308.0,Sweden
4006,se,13308.0,Sweden
4007,se,13346.0,Sweden
4008,se,13369.0,Sweden
4009,se,13695.0,Sweden
4010,se,13703.0,Sweden
4011,se,14151.0,Sweden
4012,se,14151.0,Sweden
4013,ru,26.0,Russia
4014,ru,78.0,Russia
4015,ru,263.0,Russia
4016,ru,280.0,Russia
4017,ru,302.0,Russia
4018,ru,302.0,Russia
4019,ru,356.0,Russia
4020,ru,382.0,Russia
4021,ru,589.0,Russia
4022,ru,808.0,Russia
4023,ru,808.0,Russia
4024,ru,893.0,Russia
4025,ru,998.0,Russia
4026,ru,998.0,Russia
4027,ru,1048.0,Russia
4028,ru,1240.0,Russia
4029,ru,1243.0,Russia
4030,ru,1404.0,Russia
4031,ru,1732.0,Russia
4032,ru,1797.0,Russia
4033,ru,1990.0,Russia
4034,ru,2364.0,Russia
4035,ru,2697.0,Russia
4036,ru,2739.0,Russia
4037,ru,2739.0,Russia
4038,ru,2739.0,Russia
4039,ru,2739.0,Russia
4040,ru,2739.0,Russia
4041,ru,2739.0,Russia
4042,ru,3483.0,Russia
4043,ru,3907.0,Russia
4044,ru,4097.0,Russia
4045,ru,4097.0,Russia
4046,ru,4255.0,Russia
4047,ru,4255.0,Russia
4048,ru,4255.0,Russia
4049,ru,4357.0,Russia
4050,ru,4383.0,Russia
4051,ru,4412.0,Russia
4052,ru,4500.0,Russia
4053,ru,4522.0,Russia
4054,ru,4558.0,Russia
4055,ru,4558.0,Russia
4056,ru,4558.0,Russia
4057,ru,4603.0,Russia
4058,ru,4603.0,Russia
4059,ru,4927.0,Russia
4060,ru,4927.0,Russia
4061,ru,4927.0,Russia
4062,ru,4927.0,Russia
4063,ru,4927.0,Russia
4064,ru,5003.0,Russia
4065,ru,5032.0,Russia
4066,ru,5568.0,Russia
4067,ru,5583.0,Russia
4068,ru,5826.0,Russia
4069,ru,6059.0,Russia
4070,ru,6102.0,Russia
4071,ru,6357.0,Russia
4072,ru,6411.0,Russia
4073,ru,6632.0,Russia
4074,ru,6643.0,Russia
4075,ru,6694.0,Russia
4076,ru,6830.0,Russia
4077,ru,6879.0,Russia
4078,ru,6879.0,Russia
4079,ru,6994.0,Russia
4080,ru,7236.0,Russia
4081,ru,7336.0,Russia
4082,ru,7405.0,Russia
4083,ru,7479.0,Russia
4084,ru,7490.0,Russia
4085,ru,7519.0,Russia
4086,ru,7820.0,Russia
4087,ru,7905.0,Russia
4088,ru,8034.0,Russia
4089,ru,8034.0,Russia
4090,ru,8034.0,Russia
4091,ru,8034.0,Russia
4092,ru,8034.0,Russia
4093,ru,8316.0,Russia
4094,ru,8468.0,Russia
4095,ru,8617.0,Russia
4096,ru,8617.0,Russia
4097,ru,8758.0,Russia
4098,ru,8875.0,Russia
4099,ru,8875.0,Russia
4100,ru,8875.0,Russia
4101,ru,8875.0,Russia
4102,ru,8875.0,Russia
4103,ru,8875.0,Russia
4104,ru,9030.0,Russia
4105,ru,9266.0,Russia
4106,ru,9266.0,Russia
4107,ru,9530.0,Russia
4108,ru,9657.0,Russia
4109,ru,9659.0,Russia
4110,ru,9675.0,Russia
4111,ru,10007.0,Russia
